taxon_id,count,created_at,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
52628,475,2020-05-24 20:33:42 +0100,Šiaurinis baltakrūtis ežys,Erinaceus roumanicus,Šiaurinis baltakrūtis ežys,Mammalia,52628,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Eulipotyphla,,,Erinaceidae,Erinaceinae,,,,Erinaceus,,Erinaceus roumanicus,,,,
56063,473,2021-08-17 15:12:37 +0100,Bay Bolete,Imleria badia,Rudakepuris šilgrybis,Fungi,56063,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,,,Imleria,,Imleria badia,,,,
56063,473,2020-05-28 13:01:59 +0100,Agrion jouvencelle,Coenagrion puella,Pasaginė strėliukė,Insecta,56063,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,Zygoptera,Coenagrionoidea,Coenagrionidae,,,,,Coenagrion,,Coenagrion puella,,,,
10070,472,2021-05-06 18:07:31 +0100,Pilkalapis šaukštis,Petasites spurius,Pilkalapis šaukštis,Plantae,10070,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Petasites,,Petasites spurius,,,,
10070,472,2018-09-14 14:07:10 +0100,common yarrow,Achillea millefolium,Paprastoji kraujažolė,Plantae,10070,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Matricariinae,Achillea,,Achillea millefolium,,,,
59549,470,2021-08-26 12:43:32 +0100,Gemeines Leinkraut,Linaria vulgaris,Paprastoji linažolė,Plantae,59549,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Antirrhineae,,Linaria,,Linaria vulgaris,,,,
59549,470,2020-06-01 07:07:13 +0100,Keturlapė vilkauogė,Paris quadrifolia,Keturlapė vilkauogė,Plantae,59549,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Melanthiaceae,,,Parideae,,Paris,,Paris quadrifolia,,,,
117971,466,2022-06-26 16:01:07 +0100,Knapweed Fritillary,Melitaea phoebe,Didžioji šaškytė,Insecta,117971,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Melitaeini,,Melitaea,,Melitaea phoebe,,,,
117971,466,2020-11-19 18:26:42 +0100,haavanläiskäjäkälä,Phlyctis argena,Eglinė spuogė,Fungi,117971,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,Phlyctidaceae,,,,,Phlyctis,,Phlyctis argena,,,,
55814,458,2021-08-16 19:31:40 +0100,prickly lettuce,Lactuca serriola,Kompasinė salota,Plantae,55814,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Lactucinae,Lactuca,,Lactuca serriola,,,,
55814,458,2020-05-28 06:22:41 +0100,Dirvinis asiūklis,Equisetum arvense,Dirvinis asiūklis,Plantae,55814,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,Equisetaceae,,,,,Equisetum,,Equisetum arvense,,,,
50247,453,2021-08-02 17:04:29 +0100,Bay Barnacle,Amphibalanus improvisus,Baltoji jūrų gilė,Animalia,50247,Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Thecostraca,Thoracicalcarea,Balanomorpha,,Balanoidea,Balanidae,,,,,Amphibalanus,,Amphibalanus improvisus,,,,
50247,453,2020-05-21 14:27:34 +0100,Eurasian Linnet,Linaria cannabina,Paprastasis čivylis,Aves,50247,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Linaria,,Linaria cannabina,,,,
46970,451,2021-07-25 10:44:18 +0100,Vėlyvoji ieva,Prunus serotina,Vėlyvoji ieva,Plantae,46970,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,Prunus serotina,,,,
46970,451,2020-05-14 17:32:42 +0100,Papartis,Dryopteris,Papartis,Plantae,46970,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,,,Dryopteris,,,,,,
204321,450,,,,,,204321,,,,,,,,,,,,,,,,,,,,,,
52771,449,2021-08-10 13:22:15 +0100,Welliges Sternmoos,Plagiomnium undulatum,Vingialapė lapūnė,Plantae,52771,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,Mniaceae,,,,,Plagiomnium,,Plagiomnium undulatum,,,,
52771,449,2020-05-25 10:31:42 +0100,Biorhiza pallida,Biorhiza pallida,Šakninė gumbavapsvė,Insecta,52771,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Cynipoidea,Cynipidae,Cynipinae,,Cynipini,,Biorhiza,,Biorhiza pallida,,,,
51875,443,2021-08-08 05:18:13 +0100,,Oxalis,Kiškiakopūstis,Plantae,51875,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Oxalidales,,,Oxalidaceae,,,,,Oxalis,,,,,,
51875,443,2020-05-24 10:17:55 +0100,Paprastoji pušis,Pinus sylvestris,Paprastoji pušis,Plantae,51875,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,,,Pinus,,Pinus sylvestris,,,,
55819,440,2021-08-16 19:42:30 +0100,Pilkoji Meškutė,Paxillus involutus,Pilkoji Meškutė,Fungi,55819,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Boletineae,,Paxillaceae,,,,,Paxillus,,Paxillus involutus,,,,
55819,440,2020-05-28 06:26:46 +0100,prickly lettuce,Lactuca serriola,Kompasinė salota,Plantae,55819,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Lactucinae,Lactuca,,Lactuca serriola,,,,
49133,438,2021-07-31 12:20:08 +0100,Fly Honeysuckle,Lonicera xylosteum,Paprastasis sausmedis,Plantae,49133,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Caprifolioideae,,,,Lonicera,,Lonicera xylosteum,,,,
49133,438,2020-05-18 18:23:55 +0100,Липовый галловый клещ,Eriophyes tiliae,Liepinė gyslinė erkė,Arachnida,49133,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,,Eriophyini,,Eriophyes,,Eriophyes tiliae,,,,
12716,437,2021-05-12 15:31:23 +0100,Rivino našlaitė,Viola riviniana,Rivino našlaitė,Plantae,12716,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Violaceae,,,,,Viola,,Viola riviniana,,,,
12716,437,2019-01-30 15:22:40 +0100,Colombo domestico,Columba livia domestica,Naminis karvelis,Aves,12716,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Columba,,Columba livia,,Columba livia domestica,,
133031,430,2022-07-27 12:53:03 +0100,Miškinė zuiksalotė,Mycelis muralis,Miškinė zuiksalotė,Plantae,133031,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Lactucinae,Mycelis,,Mycelis muralis,,,,
48586,430,2021-07-29 20:08:56 +0100,Lecidella lichen,Lecidella elaeochroma,Rusvoji skyvytė,Fungi,48586,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,,,,Lecidella,,Lecidella elaeochroma,,,,
48586,430,2020-05-17 17:04:09 +0100,Будра плющевидная,Glechoma hederacea,Šliaužiančioji tramažolė,Plantae,48586,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Nepetinae,Glechoma,,Glechoma hederacea,,,,
229765,429,,,,,,229765,,,,,,,,,,,,,,,,,,,,,,
950596,429,,,,,,950596,,,,,,,,,,,,,,,,,,,,,,
482,429,2021-01-21 15:52:16 +0100,Jelly Spot Fungus,Dacrymyces stillatus,Lašelinis dakrimicis,Fungi,482,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,Dacrymycetaceae,,,,,Dacrymyces,,Dacrymyces stillatus,,,,
482,429,2016-08-14 07:00:33 +0100,Coontail,Ceratophyllum demersum,Paprastoji nertis,Plantae,482,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ceratophyllales,,,Ceratophyllaceae,,,,,Ceratophyllum,,Ceratophyllum demersum,,,,
54468,427,2021-08-14 11:35:14 +0100,Laetiporus sulphureus,Laetiporus sulphureus,Valgomoji geltonpintė,Fungi,54468,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Laetiporaceae,,,,,Laetiporus,,Laetiporus sulphureus,,,,
54468,427,2020-05-26 18:24:44 +0100,European Robin,Erithacus rubecula,Liepsnelė,Aves,54468,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Muscicapidae,,,,,Erithacus,,Erithacus rubecula,,,,
204339,422,,,,,,204339,,,,,,,,,,,,,,,,,,,,,,
35453,417,2021-06-26 14:53:25 +0100,Coccinella,Coccinella,,Insecta,35453,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Coccinella,,,,,,
35453,417,2020-03-06 11:24:02 +0100,Ель обыкновенная,Picea abies,Paprastoji eglė,Plantae,35453,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,,,Picea,,Picea abies,,,,
17871,416,2021-05-23 14:04:37 +0100,Common Chaffinch,Fringilla coelebs,Paprastasis kikilis,Aves,17871,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Fringilla,,Fringilla coelebs,,,,
17871,416,2019-05-26 10:35:42 +0100,Гравилат городской,Geum urbanum,Geltonoji žiognagė,Plantae,17871,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Colurieae,,Geum,,Geum urbanum,,,,
42184,416,2021-07-12 18:07:13 +0100,Vierbindiger Schmalbock,Leptura quadrifasciata,Keturjuostis grakštenis,Insecta,42184,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Lepturinae,,Lepturini,,Leptura,,Leptura quadrifasciata,,,,
42184,416,2020-04-24 20:26:14 +0100,Cutworms and Dart Moths,Noctuinae,Dirvinukai,Insecta,42184,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,,,,,,,,,
966787,415,,,,,,966787,,,,,,,,,,,,,,,,,,,,,,
122767,409,2022-07-04 21:49:41 +0100,Gelber Lichtnelken-Kapselspanner,Perizoma flavofasciata,Gelsvoji cidarija,Insecta,122767,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,,Hydriomenini,,Perizoma,,Perizoma flavofasciata,,,,
122767,409,2021-03-18 21:52:58 +0100,Leucochloridium paradoxum,Leucochloridium paradoxum,,Animalia,122767,Animalia,Platyhelminthes,Rhabditophora,Neodermata,Trematoda,Digenea,,Diplostomida,Diplostomata,Brachylaimoidea,Leucochloridiidae,,,,,Leucochloridium,,Leucochloridium paradoxum,,,,
124544,405,2022-07-08 20:18:55 +0100,Labkraut-Haarbüschelspanner,Gandaritis pyraliata,Lipikinis Juostasprindis,Insecta,124544,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,,Cidariini,,Gandaritis,,Gandaritis pyraliata,,,,
124544,405,2022-01-01 20:21:08 +0100,Pilblad,Sagittaria sagittifolia,Strėlialapė papliauška,Plantae,124544,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Alismataceae,,,,,Sagittaria,,Sagittaria sagittifolia,,,,
58961,404,2021-08-24 13:46:11 +0100,taulakääpä,Fomes fomentarius,Tikroji pintis,Fungi,58961,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Fomes,,Fomes fomentarius,,,,
58961,404,2020-05-31 14:09:07 +0100,Paprastasis blužniapapartis,Athyrium filix-femina,Paprastasis blužniapapartis,Plantae,58961,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,Athyriaceae,,,,,Athyrium,,Athyrium filix-femina,,,,
48197,401,2021-07-28 15:04:54 +0100,Alder Moth,Acronicta alni,Alksninis strėlinukas,Insecta,48197,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Acronictinae,,,,Acronicta,,Acronicta alni,,,,
48197,401,2020-05-17 06:38:26 +0100,Paprastoji pakalnutė,Convallaria majalis,Paprastoji pakalnutė,Plantae,48197,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Nolinoideae,,Convallarieae,,Convallaria,,Convallaria majalis,,,,
51736,400,2021-08-07 15:48:22 +0100,Avietinis Verpikas,Macrothylacia rubi,Avietinis Verpikas,Insecta,51736,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Lasiocampoidea,Lasiocampidae,Lasiocampinae,,,,Macrothylacia,,Macrothylacia rubi,,,,
51736,400,2020-05-24 08:14:12 +0100,Rustic Sailor Beetle,Cantharis rustica,Raudonkojis Minkštavabalis,Insecta,51736,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Elateroidea,Cantharidae,Cantharinae,,Cantharini,,Cantharis,,Cantharis rustica,,,,
56225,399,2021-08-17 20:29:29 +0100,Šiaurinis baltakrūtis ežys,Erinaceus roumanicus,Šiaurinis baltakrūtis ežys,Mammalia,56225,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Eulipotyphla,,,Erinaceidae,Erinaceinae,,,,Erinaceus,,Erinaceus roumanicus,,,,
56225,399,2020-05-28 15:35:07 +0100,Обыкновенный скворец,Sturnus vulgaris,Paprastasis varnėnas,Aves,56225,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sturnidae,,,,,Sturnus,,Sturnus vulgaris,,,,
132600,399,2022-07-26 11:09:27 +0100,Étoilée,Orgyia antiqua,Sodinis šepetinukas,Insecta,132600,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Lymantriinae,,Orgyiini,,Orgyia,,Orgyia antiqua,,,,
123920,395,2022-07-07 13:46:13 +0100,Creeping Bellflower,Campanula rapunculoides,Pakrūminis katilėlis,Plantae,123920,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Campanulaceae,Campanuloideae,,,,Campanula,,Campanula rapunculoides,,,,
123920,395,2021-07-28 16:38:27 +0100,European barberry,Berberis vulgaris,Paprastasis raugerškis,Plantae,123920,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Berberidaceae,Berberidoideae,,Berberideae,Berberidinae,Berberis,,Berberis vulgaris,,,,
1024536,392,,,,,,1024536,,,,,,,,,,,,,,,,,,,,,,
55734,391,2021-08-16 17:21:28 +0100,Bees,Anthophila,,Insecta,55734,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,,,,,,,,,,,,
55734,391,2020-05-27 20:49:18 +0100,Зяблик,Fringilla coelebs,Paprastasis kikilis,Aves,55734,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Fringilla,,Fringilla coelebs,,,,
56224,390,2021-08-17 20:26:41 +0100,Wood Cow-wheat,Melampyrum nemorosum,Krūminis kūpolis,Plantae,56224,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Rhinantheae,,Melampyrum,,Melampyrum nemorosum,,,,
56224,390,2020-05-28 15:33:48 +0100,,Taraxacum,,Plantae,56224,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Crepidinae,Taraxacum,,,,,,
47726,388,2021-07-26 19:12:07 +0100,Kanapinis kemeras,Eupatorium cannabinum,Kanapinis kemeras,Plantae,47726,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Eupatorieae,Eupatoriinae,Eupatorium,,Eupatorium cannabinum,,,,
47726,388,2020-05-16 11:34:48 +0100,,Angiospermae,Gaubtasėkliai,Plantae,47726,Plantae,Tracheophyta,Angiospermae,,,,,,,,,,,,,,,,,,,
55787,386,2021-08-16 18:41:01 +0100,black crowberry,Empetrum nigrum,Juodoji varnauogė,Plantae,55787,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Empetreae,,Empetrum,,Empetrum nigrum,,,,
55787,386,2020-05-28 05:16:04 +0100,Common Cockchafer,Melolontha melolontha,Paprastasis grambuolys,Insecta,55787,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Melolonthinae,,Melolonthini,,Melolontha,,Melolontha melolontha,,,,
57500,385,2021-08-20 21:35:17 +0100,Clepsis spectrana,Clepsis spectrana,Margasis klepsis,Insecta,57500,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Tortricoidea,Tortricidae,Tortricinae,,Archipini,,Clepsis,,Clepsis spectrana,,,,
57500,385,2020-05-30 08:24:46 +0100,Skėtinė paukštpienė,Ornithogalum umbellatum,Skėtinė paukštpienė,Plantae,57500,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Ornithogaleae,,Ornithogalum,,Ornithogalum umbellatum,,,,
204168,383,,,,,,204168,,,,,,,,,,,,,,,,,,,,,,
13858,383,2021-05-15 17:29:22 +0100,Paprastoji žemuogė,Fragaria vesca,Paprastoji žemuogė,Plantae,13858,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Fragariinae,Fragaria,,Fragaria vesca,,,,
13858,383,2019-03-23 19:01:44 +0100,artist's bracket,Ganoderma applanatum,Plokščiasis blizgutis,Fungi,13858,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Ganoderma,,Ganoderma applanatum,,,,
52724,380,2021-08-10 09:20:03 +0100,Углокрылая пяденица серая,Macaria alternata,Pilkasis miškasprindis,Insecta,52724,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Macariini,,Macaria,,Macaria alternata,,,,
52724,380,2020-05-25 09:11:46 +0100,Spalvingasis karklas,Salix discolor,Spalvingasis karklas,Plantae,52724,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,,,Salix,,Salix discolor,,,,
12707,379,2021-05-12 14:24:46 +0100,Углокрыльница с-белое,Polygonia c-album,Karpytūnė,Insecta,12707,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Polygonia,,Polygonia c-album,,,,
12707,379,2019-01-30 08:47:24 +0100,,Hypnales,,Plantae,12707,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,,,,,,,,,,,
47603,377,2021-07-26 16:04:08 +0100,Miškinis čėriukas,Rorippa sylvestris,Miškinis čėriukas,Plantae,47603,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Cardamineae,,Rorippa,,Rorippa sylvestris,,,,
47603,377,2020-05-16 08:41:43 +0100,Vaistinė česnakūnė,Alliaria petiolata,Vaistinė česnakūnė,Plantae,47603,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Thlaspideae,,Alliaria,,Alliaria petiolata,,,,
143793,375,2022-08-25 20:16:33 +0100,Paprastoji musmirė,Amanita muscaria,Paprastoji musmirė,Fungi,143793,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Amanitaceae,,,Amaniteae,,Amanita,,Amanita muscaria,,,,
48685,374,2021-07-30 09:40:25 +0100,Бесхвостые,Anura,Beuodegiai varliagyviai,Amphibia,48685,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,,,,,,,,,,,,
48685,374,2020-05-17 19:12:47 +0100,Baltasis dobilas,Trifolium repens,Baltasis dobilas,Plantae,48685,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolieae,,Trifolium,,Trifolium repens,,,,
53779,374,2021-08-12 20:49:56 +0100,Ruderal-Brunnenlebermoos,Marchantia polymorpha ruderalis,,Plantae,53779,Plantae,Marchantiophyta,,,Marchantiopsida,,,Marchantiales,,,Marchantiaceae,,,,,Marchantia,,Marchantia polymorpha,,Marchantia polymorpha ruderalis,,
53779,374,2020-05-26 07:59:30 +0100,Harpalini,Harpalini,,Insecta,53779,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Harpalinae,,Harpalini,,,,,,,,
48715,373,2021-07-30 10:31:27 +0100,common St. John's-wort,Hypericum perforatum,Paprastoji jonažolė,Plantae,48715,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Hypericaceae,,,Hypericeae,,Hypericum,,Hypericum perforatum,,,,
48715,373,2020-05-17 20:13:54 +0100,filtsymre,Anemonoides sylvestris,Lieknoji plukė,Plantae,48715,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemonoides,,Anemonoides sylvestris,,,,
119450,373,2022-06-29 14:57:32 +0100,Cichorieae,Cichorieae,,Plantae,119450,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,,,,,,,,
119450,373,2020-12-08 03:48:30 +0100,Eurasian Coot,Fulica atra,Laukys,Aves,119450,Animalia,Chordata,Vertebrata,,Aves,,,Gruiformes,,,Rallidae,,,,,Fulica,,Fulica atra,,,,
122555,372,2022-07-04 16:41:24 +0100,Kopfhornschröter,Sinodendron cylindricum,Cilindriškasis elniavabalis,Insecta,122555,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Lucanidae,Syndesinae,,Sinodendronini,,Sinodendron,,Sinodendron cylindricum,,,,
122555,372,2021-03-18 07:48:47 +0100,Sand Lizard,Lacerta agilis,Vikrusis driežas,Reptilia,122555,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Lacertidae,Lacertinae,,,,Lacerta,,Lacerta agilis,,,,
53713,372,2021-08-12 19:16:57 +0100,Ash-black Slug,Limax cinereoniger,Juosvasis šliužas,Mollusca,53713,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Limacidae,Limacinae,,,,Limax,,Limax cinereoniger,,,,
53713,372,2020-05-25 21:35:53 +0100,Graue Tartschenflechte,Platismatia glauca,Melsvoji kerpenuotė,Fungi,53713,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,,,Platismatia,,Platismatia glauca,,,,
128901,372,2022-07-17 18:36:58 +0100,rowan crown,Gymnosporangium cornutum,Šermukšninė gleivėtrūdė,Fungi,128901,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,Gymnosporangiaceae,,,,,Gymnosporangium,,Gymnosporangium cornutum,,,,
75762,371,2021-12-03 06:17:56 +0100,Rudeninis Skylūnėlis,Metellina segmentata,Rudeninis Skylūnėlis,Arachnida,75762,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Tetragnathidae,,,,,Metellina,,Metellina segmentata,,,,
75762,371,2020-06-22 05:43:50 +0100,Noctuini,Noctuini,,Insecta,75762,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Noctuini,,,,,,,,
55760,370,2021-08-16 17:33:03 +0100,Žiogas giesmininkas,Tettigonia cantans,Žiogas giesmininkas,Insecta,55760,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Ensifera,Tettigonioidea,Tettigoniidae,Tettigoniinae,,Tettigoniini,,Tettigonia,,Tettigonia cantans,,,,
55760,370,2020-05-27 21:17:52 +0100,Eurasian Running Crab Spider,Philodromus dispar,Šviesiakraštis Vikrūnas,Arachnida,55760,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Philodromidae,,,,,Philodromus,,Philodromus dispar,,,,
56121,368,2021-08-17 17:38:22 +0100,Rausvoji musmirė,Amanita rubescens,Rausvoji musmirė,Fungi,56121,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Amanitaceae,,,Amaniteae,,Amanita,,Amanita rubescens,,,,
56121,368,2020-05-28 14:14:49 +0100,Neužmirštuolė,Myosotis,Neužmirštuolė,Plantae,56121,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Cynoglossoideae,,Myosotideae,,Myosotis,,,,,,
50867,367,2021-08-04 19:11:12 +0100,Gluosninis žieminukas,Scoliopteryx libatrix,Gluosninis žieminukas,Insecta,50867,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Scoliopteryginae,,Scoliopterygini,,Scoliopteryx,,Scoliopteryx libatrix,,,,
50867,367,2020-05-22 22:00:15 +0100,rus domácí,Blattella germanica,Naminis prūsokas,Insecta,50867,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Blattodea,,Blaberoidea,Ectobiidae,Blattellinae,,,,Blattella,,Blattella germanica,,,,
55971,367,2021-08-17 07:21:17 +0100,Nymphe au corps de feu,Pyrrhosoma nymphula,Kruvinoji Strėliukė,Insecta,55971,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,Zygoptera,Coenagrionoidea,Coenagrionidae,,,,,Pyrrhosoma,,Pyrrhosoma nymphula,,,,
