,taxon_id,count,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
122,52402,358,Cetonia aurata,Paprastasis auksavabalis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Cetoniini,Cetoniina,Cetonia,,Cetonia aurata,,,,
123,49136,357,Sarcoscypha,Plačiataurė,Fungi,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcoscyphaceae,,,,,Sarcoscypha,,,,,,
124,55847,356,Euonymus europaeus,Europinis ožekšnis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Celastrales,,,Celastraceae,,,,,Euonymus,,Euonymus europaeus,,,,
125,740984,355,Silene flos-cuculi,Šilkažiedė gaisrena,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Caryophylloideae,,Sileneae,,Silene,,Silene flos-cuculi,,,,
126,50790,354,Linaria vulgaris,Paprastoji linažolė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Antirrhineae,,Linaria,,Linaria vulgaris,,,,
127,47892,353,Impatiens glandulifera,Bitinė sprigė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Balsaminaceae,,,,,Impatiens,,Impatiens glandulifera,,,,
128,229764,352,Ramalina fastigiata,Lygiajuostė ramalina,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,,,Ramalina,,Ramalina fastigiata,,,,
129,46001,350,Sciurus vulgaris,Paprastoji voverė,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Sciurinae,,Sciurini,,Sciurus,,Sciurus vulgaris,,,,
130,54758,350,Ramalina farinacea,Miltuotoji ramalina,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,,,Ramalina,,Ramalina farinacea,,,,
132,55851,348,Lamium purpureum,Raudonžiedė notrelė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,,Lamium purpureum,,,,
131,119642,348,Cynips quercusfolii,Obuoliškoji gumbavapsvė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Cynipoidea,Cynipidae,Cynipinae,,Cynipini,,Cynips,,Cynips quercusfolii,,,,
133,62060,347,Palomena prasina,Medinė skydblakė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,,Nezarini,,Palomena,,Palomena prasina,,,,
134,8029,347,Corvus frugilegus,Kovas,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Corvidae,,,,,Corvus,,Corvus frugilegus,,,,
135,47219,347,Apis mellifera,Naminė bitė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,
136,55750,346,Geum rivale,Raudonoji žiognagė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Colurieae,,Geum,,Geum rivale,,,,
137,56154,345,Saponaria officinalis,Vaistinis putoklis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,,Caryophylleae,,Saponaria,,Saponaria officinalis,,,,
138,8088,344,Garrulus glandarius,Kėkštas,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Corvidae,,,,,Garrulus,,Garrulus glandarius,,,,
139,67842,344,Radula complanata,Plokščioji miltuotė,Plantae,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Porellales,,,Radulaceae,,,,,Radula,,Radula complanata,,,,
140,52856,342,Artemisia vulgaris,Paprastasis kietis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Artemisiinae,Artemisia,,Artemisia vulgaris,,,,
141,60132,341,Cirsium arvense,Dirvinė usnis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Carduinae,Cirsium,,Cirsium arvense,,,,
143,245677,337,Pulmonaria obscura,Tamsioji plautė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Boragineae,,Pulmonaria,,Pulmonaria obscura,,,,
142,130935,337,Rhytisma acerinum,Klevinis žvynokas,Fungi,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,Rhytismataceae,,,,,Rhytisma,,Rhytisma acerinum,,,,
144,53453,336,Salix,Gluosnis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,,,Salix,,,,,,
145,58725,333,Juniperus communis,Paprastasis kadagys,Plantae,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Cupressaceae,Cupressoideae,,,,Juniperus,,Juniperus communis,,,,
146,564969,333,Chamaenerion angustifolium,Siauralapis gaurometis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,,,Chamaenerion,,Chamaenerion angustifolium,,,,
147,56061,333,Alliaria petiolata,Vaistinė česnakūnė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Thlaspideae,,Alliaria,,Alliaria petiolata,,,,
148,54743,331,Lecanoromycetes,Lekanoromicetai,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,,,,,,,,,,,,,,,,,
149,52720,331,Dactylis glomerata,Paprastoji šunažolė,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Dactylidinae,Dactylis,,Dactylis glomerata,,,,
150,158615,329,Argentina anserina,Žąsinė sidabražolė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Potentillinae,Argentina,,Argentina anserina,,,,
151,127029,328,Vaccinium myrtillus,Paprastoji mėlynė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinieae,,Vaccinium,,Vaccinium myrtillus,,,,
152,49131,327,Myosotis,Neužmirštuolė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Cynoglossoideae,,Myosotideae,,Myosotis,,,,,,
153,56312,327,Vaccinium vitis-idaea,Paprastoji bruknė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinieae,,Vaccinium,,Vaccinium vitis-idaea,,,,
154,124548,321,Lonicera xylosteum,Paprastasis sausmedis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Caprifolioideae,,,,Lonicera,,Lonicera xylosteum,,,,
155,126756,319,Lathyrus vernus,Pavasarinis pelėžirnis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Fabeae,,Lathyrus,,Lathyrus vernus,,,,
157,13851,319,Passer montanus,Karklažvirblis,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passeridae,,,,,Passer,,Passer montanus,,,,
156,50829,319,Viola,Našlaitė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Violaceae,,,,,Viola,,,,,,
158,64237,318,Phragmites australis,Paprastoji nendrė,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Arundinoideae,,Molinieae,,Phragmites,,Phragmites australis,,,,
159,318545,317,Coreus marginatus,Arkliarūgštinė kampuotblakė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Coreoidea,Coreidae,Coreinae,,Coreini,,Coreus,,Coreus marginatus,,,,
160,402509,315,Pilosella officinarum,Vienagraižė vanagutė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Hieraciinae,Pilosella,,Pilosella officinarum,,,,
161,75430,313,Anchusa officinalis,Vaistinis godas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Boragineae,,Anchusa,,Anchusa officinalis,,,,
162,62338,312,Lysimachia vulgaris,Paprastoji šilingė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,,,Lysimachia,,Lysimachia vulgaris,,,,
163,47571,311,Populus tremula,Paprastoji drebulė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,,,Populus,,Populus tremula,,,,
164,43048,311,Erinaceus roumanicus,Šiaurinis baltakrūtis ežys,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Eulipotyphla,,,Erinaceidae,Erinaceinae,,,,Erinaceus,,Erinaceus roumanicus,,,,
165,210933,310,Agelastica alni,Mėlynasis alksniagraužis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Galerucinae,,Hylaspini,,Agelastica,,Agelastica alni,,,,
168,52471,309,Vicia cracca,Mėlynžiedis vikis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Fabeae,,Vicia,,Vicia cracca,,,,
166,84778,309,Leptinotarsa decemlineata,Kolorado Vabalas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Chrysomelinae,,Doryphorini,Doryphorina,Leptinotarsa,,Leptinotarsa decemlineata,,,,
167,57850,309,Nuphar lutea,Paprastoji lūgnė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Nymphaeales,,,Nymphaeaceae,,,,,Nuphar,,Nuphar lutea,,,,
169,175355,307,Pseudevernia furfuracea,Sėleninė Briedragūnė,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,,,Pseudevernia,,Pseudevernia furfuracea,,,,
170,55972,307,Frangula alnus,Paprastasis šaltekšnis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Rhamneae,,Frangula,,Frangula alnus,,,,
171,83653,306,Rosa rugosa,Raukšlėtalapis erškėtis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Roseae,,Rosa,,Rosa rugosa,,,,
172,55721,305,Silene vulgaris,Paprastoji naktižiedė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Caryophylloideae,,Sileneae,,Silene,,Silene vulgaris,,,,
173,47392,302,Coprinus comatus,Gauruotasis mėšlagrybis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Coprinaceae,,,,,Coprinus,,Coprinus comatus,,,,
174,55746,302,Misumena vatia,Geltonasis Žiedvoris,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,,,,,Misumena,,Misumena vatia,,,,
175,55641,302,Polyommatus icarus,Dirvinis melsvys,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Polyommatinae,,Polyommatini,Polyommatina,Polyommatus,,Polyommatus icarus,,,,
177,55969,299,Viburnum opulus,Paprastasis putinas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Viburnaceae,,,,,Viburnum,,Viburnum opulus,,,,
176,68328,299,Oxythyrea funesta,Kvapusis auksavabalis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Cetoniini,Leucocelina,Oxythyrea,,Oxythyrea funesta,,,,
178,7004,298,Mergus merganser,Didysis dančiasnapis,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Mergus,,Mergus merganser,,,,
180,53178,294,Plantago lanceolata,Siauralapis gyslotis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Plantagineae,,Plantago,,Plantago lanceolata,,,,
179,54573,294,Schizophyllum commune,Paprastoji alksniabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Schizophyllineae,,Schizophyllaceae,,,,,Schizophyllum,,Schizophyllum commune,,,,
181,48230,292,Ranunculus,Vėdrynas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ranunculus,,,,,,
182,48701,291,Boletus edulis,Tikrinis baravykas,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,,,Boletus,,Boletus edulis,,,,
183,54134,289,Trametes versicolor,Įvairiaspalvė kempė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Trametes,,Trametes versicolor,,,,
184,48543,289,Mycelis muralis,Miškinė zuiksalotė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Lactucinae,Mycelis,,Mycelis muralis,,,,
185,123666,287,Paris quadrifolia,Keturlapė vilkauogė,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Melanthiaceae,,,Parideae,,Paris,,Paris quadrifolia,,,,
186,62498,287,Jacobaea vulgaris,Pievinė žilė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Senecioninae,Jacobaea,,Jacobaea vulgaris,,,,
187,55828,287,Lamium maculatum,Dėmėtoji notrelė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,,Lamium maculatum,,,,
188,79408,286,Trifolium arvense,Dirvinis dobilas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolieae,,Trifolium,,Trifolium arvense,,,,
189,43793,285,Castor fiber,Upinis bebras,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Castorimorpha,,Castoridae,,,,,Castor,,Castor fiber,,,,
190,76610,285,Daucus carota,Paprastoji morka,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Scandiceae,Daucinae,Daucus,,Daucus carota,,,,
191,144849,282,Cyanistes caeruleus,Mėlynoji zylė,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Paridae,,,,,Cyanistes,,Cyanistes caeruleus,,,,
193,55643,281,Araschnia levana,Mažasis dilgėlinukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Araschnia,,Araschnia levana,,,,
194,716947,281,Lysimachia europaea,Miškinė septynikė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,,,Lysimachia,,Lysimachia europaea,,,,
195,56099,281,Ajuga reptans,Šliaužiančioji vaisgina,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Ajugoideae,,,,Ajuga,,Ajuga reptans,,,,
196,51275,281,Pentatoma rufipes,Raudonkojė skydblakė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,,Pentatomini,,Pentatoma,,Pentatoma rufipes,,,,
192,48473,281,Ganoderma applanatum,Plokščiasis blizgutis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Ganoderma,,Ganoderma applanatum,,,,
197,423693,280,Tettigonia cantans,Žiogas giesmininkas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Ensifera,Tettigonioidea,Tettigoniidae,Tettigoniinae,,Tettigoniini,,Tettigonia,,Tettigonia cantans,,,,
198,8000,280,Corvus monedula,Kuosa,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Corvidae,,,,,Corvus,,Corvus monedula,,,,
199,118850,279,Solidago virgaurea,Paprastoji rykštenė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Solidagininae,Solidago,,Solidago virgaurea,,,,
200,55653,278,Maniola jurtina,Paprastasis Jautakis Satyras,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Satyrinae,,Satyrini,Maniolina,Maniola,,Maniola jurtina,,,,
202,133034,276,Daphne mezereum,Paprastasis žalčialunkis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Thymelaeaceae,,,,,Daphne,,Daphne mezereum,,,,
201,55976,276,Eupatorium cannabinum,Kanapinis kemeras,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Eupatorieae,Eupatoriinae,Eupatorium,,Eupatorium cannabinum,,,,
203,51678,275,Coenagrion puella,Pasaginė strėliukė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,Zygoptera,Coenagrionoidea,Coenagrionidae,,,,,Coenagrion,,Coenagrion puella,,,,
205,933404,275,Centaurea cyanus,Paprastoji rugiagėlė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Centaureinae,Centaurea,,Centaurea cyanus,,,,
204,124095,275,Chiasmia clathrata,Tinklasprindis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Macariini,,Chiasmia,,Chiasmia clathrata,,,,
206,125012,273,Euthrix potatoria,Pievinis verpikas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Lasiocampoidea,Lasiocampidae,Lasiocampinae,,Selenepherini,,Euthrix,,Euthrix potatoria,,,,
207,81687,272,Noctua pronuba,Paprastasis geltonsparnis dirvinukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Noctuini,Noctuina,Noctua,,Noctua pronuba,,,,
208,84517,270,Epilobium hirsutum,Plaukuotoji ožkarožė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,,,Epilobium,,Epilobium hirsutum,,,,
209,60076,268,Melampyrum pratense,Pievinis kūpolis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Rhinantheae,,Melampyrum,,Melampyrum pratense,,,,
210,55620,268,Solanum dulcamara,Paprastasis karklavijas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,,Solaneae,,Solanum,,Solanum dulcamara,,,,
214,59779,265,Plantago media,Plaukuotasis gyslotis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Plantagineae,,Plantago,,Plantago media,,,,
215,41,265,Grus grus,Pilkoji gervė,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Gruiformes,,,Gruidae,,,,,Grus,,Grus grus,,,,
212,204355,265,Medicago falcata,Geltonžiedė liucerna,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolieae,,Medicago,,Medicago falcata,,,,
213,143291,265,Limax cinereoniger,Juosvasis šliužas,Mollusca,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Limacidae,Limacinae,,,,Limax,,Limax cinereoniger,,,,
211,319872,265,Eriophyes tiliae,Liepinė gyslinė erkė,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,,Eriophyini,,Eriophyes,,Eriophyes tiliae,,,,
216,47347,263,Cantharellus cibarius,Valgomoji voveraitė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,Hydnaceae,,,,,Cantharellus,,Cantharellus cibarius,,,,
217,55722,263,Geranium pratense,Pievinis snaputis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,Geraniaceae,,,,,Geranium,,Geranium pratense,,,,
218,54327,263,Vespa crabro,Širšuolas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa crabro,,,,
219,47779,260,Iris pseudacorus,Geltonasis vilkdalgis,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Iridoideae,,Irideae,,Iris,,Iris pseudacorus,,,,
220,83992,259,Betula pendula,Karpotasis beržas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,,,Betula,,Betula pendula,,,,
221,546357,259,Graphosoma italicum italicum,Juostelinė skydblakė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Podopinae,,Graphosomatini,,Graphosoma,,Graphosoma italicum,,Graphosoma italicum italicum,,
222,54436,258,Rubus idaeus,Paprastoji avietė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Rubeae,,Rubus,,Rubus idaeus,,,,
223,56077,255,Hypericum perforatum,Paprastoji jonažolė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Hypericaceae,,,Hypericeae,,Hypericum,,Hypericum perforatum,,,,
224,52764,255,Prunella vulgaris,Paprastoji juodgalvė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Prunellinae,Prunella,,Prunella vulgaris,,,,
225,62426,252,Aphantopus hyperantus,Tamsusis Satyras,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Satyrinae,,Satyrini,Maniolina,Aphantopus,,Aphantopus hyperantus,,,,
226,516757,251,Rhododendron tomentosum,Pelkinis gailis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Rhodoreae,,Rhododendron,,Rhododendron tomentosum,,,,
227,58907,248,Melilotus albus,Baltažiedis barkūnas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolieae,,Melilotus,,Melilotus albus,,,,
228,47435,248,Lotus corniculatus,Paprastasis garždenis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Loteae,,Lotus,,Lotus corniculatus,,,,
229,9195,248,Emberiza citrinella,Geltonoji starta,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Emberizidae,,,,,Emberiza,,Emberiza citrinella,,,,
230,59029,247,Verbascum thapsus,Smulkiažiedė tūbė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Scrophulariaceae,,,Scrophularieae,,Verbascum,,Verbascum thapsus,,,,
231,541758,247,Glyptobothrus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,,Gomphocerini,,Chorthippus,,,,,,
234,56164,245,Verbascum nigrum,Juodoji tūbė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Scrophulariaceae,,,Scrophularieae,,Verbascum,,Verbascum nigrum,,,,
233,68330,245,Arctia caja,Keršoji meškutė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Arctiinae,,Arctiini,Arctiina,Arctia,,Arctia caja,,,,
232,76721,245,Dryopteris filix-mas,Kelminis papartis,Plantae,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,,,Dryopteris,,Dryopteris filix-mas,,,,
235,48372,244,Bryopsida,Lapsamanės,Plantae,Plantae,Bryophyta,,,Bryopsida,,,,,,,,,,,,,,,,,
236,61769,244,Lathraea squamaria,Gegužinė žvynašaknė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Rhinantheae,,Lathraea,,Lathraea squamaria,,,,
237,47208,243,Coleoptera,Vabalai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,,,,,,,,,,,,,,
238,4208,242,Podiceps cristatus,Ausuotasis kragas,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Podicipediformes,,,Podicipedidae,,,,,Podiceps,,Podiceps cristatus,,,,
239,124552,241,Potentilla argentea,Tikroji sidabražolė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Potentillinae,Potentilla,,Potentilla argentea,,,,
240,371920,241,Arabidopsis arenosa,Smiltyninis skamainis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Camelineae,,Arabidopsis,,Arabidopsis arenosa,,,,
